0.75003,-0.43692,0.49655
-0.49829,0.55892,-0.66281
-0.48584,0.62931,-0.60658
0.60719,-0.5668,0.55683
0.64198,-0.50894,0.57345
0.55743,-0.56609,0.6073
0.58122,-0.70867,0.39997
-0.50177,0.58861,-0.63384
-0.65079,0.59972,-0.46562
-0.46028,0.74814,-0.47794
-0.53497,0.66137,-0.52574
-0.56408,0.6259,-0.53858
-0.57964,0.57246,-0.57993
0.53097,-0.66673,0.52302
0.58021,-0.63302,0.51249
-0.4275,0.67286,-0.60374
-0.52002,0.60423,-0.60373
0.62091,-0.52298,0.58392
-0.50512,0.4156,-0.75639
-0.49913,0.69732,-0.5144
-0.57081,0.52903,-0.62793
0.52457,-0.48008,0.7031
0.64227,-0.54077,0.54319
0.5006,-0.79442,0.34393
-0.52391,0.53624,-0.66179
-0.57505,0.65199,-0.49419
-0.4923,0.5726,-0.65558
0.57036,-0.62141,0.53715
0.5056,-0.66956,0.54412
-0.56973,0.50908,-0.64518
0.63879,-0.42037,0.64439
-0.43323,0.62354,-0.65078
0.58126,-0.49238,0.64784
0.5461,-0.53905,0.64125
-0.64629,0.48205,-0.59155
-0.54224,0.54298,-0.64121
0.40956,-0.61638,0.67256
-0.5502,0.49404,-0.6732
-0.56073,0.61349,-0.55607
0.58191,-0.6071,0.54112
0.67583,-0.57784,0.45755
0.43092,-0.63253,0.64359
-0.57738,0.56269,-0.59162
-0.4249,0.72784,-0.53824
-0.67621,0.48761,-0.55224
0.61605,-0.60667,0.50243
-0.66724,0.52746,-0.5259
-0.57103,0.58962,-0.5712
-0.5439,0.71536,-0.43867
0.49752,-0.61539,0.61137
0.65237,-0.52306,0.54847
0.63317,-0.56249,0.5317
-0.63326,0.54904,-0.54547
0.47336,-0.66411,0.57869
-0.69463,0.57694,-0.42968
-0.66942,0.49351,-0.55527
0.62887,-0.53645,0.5628
-0.55655,0.56807,-0.60626
-0.69616,0.56096,-0.44799
-0.57369,0.48623,-0.65914
-0.66962,0.5763,-0.46849
-0.5196,0.62115,-0.58668
0.58362,-0.54453,0.60239
0.70371,-0.40434,0.58421
0.48167,-0.55601,0.67738
0.59072,-0.59853,0.54112
0.66893,-0.54028,0.51051
-0.52114,0.6358,-0.56936
0.71024,-0.54483,0.44578
0.41217,-0.60855,0.67807
-0.56032,0.60737,-0.56316
0.58157,-0.66727,0.46532
0.46616,-0.6667,0.58155
-0.57353,0.66562,-0.4775
0.63692,-0.57908,0.50892
0.56756,-0.52314,0.63577
0.53737,-0.44111,0.71879
-0.59563,0.63042,-0.4978
-0.6002,0.48397,-0.63681
0.55478,-0.63526,0.53728
-0.42463,0.69424,-0.58113
-0.56215,0.51563,-0.64661
-0.63226,0.56587,-0.52919
-0.50976,0.75948,-0.40413
0.48798,-0.61674,0.61766
0.63017,-0.54101,0.55695
0.68012,-0.50231,0.53396
0.65905,-0.54869,0.51438
-0.52691,0.56509,-0.63485
-0.58809,0.55006,-0.59295
-0.55308,0.67068,-0.49426
-0.71438,0.52449,-0.46321
0.57751,-0.6396,0.50735
-0.42657,0.57862,-0.69515
0.66308,-0.4962,0.56045
-0.61427,0.55603,-0.55991
0.68439,-0.49545,0.53492
0.5768,-0.42781,0.6959
-0.60604,0.49929,-0.61922
-0.71002,0.56389,-0.42177
-0.57703,0.66851,-0.46918
0.60366,-0.34644,0.71803
0.5974,-0.46251,0.65513
0.66048,-0.54511,0.51635
-0.53397,0.46464,-0.70639
-0.59041,0.42049,-0.68891
-0.58318,0.57564,-0.57319
0.49105,-0.65237,0.57731
-0.70569,0.42536,-0.56663
-0.56965,0.57227,-0.58991
-0.70897,0.49311,-0.50419
0.64203,-0.59198,0.48719
-0.51332,0.64445,-0.56673
0.64676,-0.59842,0.47286
-0.48893,0.65728,-0.57352
-0.62979,0.38615,-0.67399
-0.74616,0.53247,-0.39964
0.57041,-0.54153,0.61756
-0.58797,0.59996,-0.54253
0.60471,-0.68327,0.40923
0.58763,-0.52347,0.61698
-0.68819,0.51915,-0.50683
-0.66492,0.46574,-0.58393
0.44354,-0.76099,0.47345
-0.58332,0.63513,-0.50631
-0.73993,0.386,-0.55092
-0.69254,0.54553,-0.472
0.55855,-0.5737,0.59907
0.67846,-0.62835,0.38061
-0.45507,0.64113,-0.61794
-0.50801,0.57037,-0.64546
-0.50524,0.56608,-0.65138
0.40695,-0.62674,0.66453
0.61121,-0.5461,0.57289
-0.69068,0.5526,-0.46646
0.58309,-0.6591,0.47497
0.72276,-0.51228,0.46388
0.57685,-0.5274,0.62377
0.60069,-0.63172,0.49001
-0.54554,0.54846,-0.6337
-0.61086,0.51816,-0.59863
-0.50477,0.50353,-0.70119
0.65955,-0.4435,0.60688
0.4919,-0.57675,0.65222
-0.55334,0.57333,-0.60424
-0.52894,0.5652,-0.63307
0.48622,-0.69745,0.52645
-0.63293,0.64952,-0.42133
-0.50631,0.55584,-0.65931
0.59611,-0.64601,0.47678
0.60629,-0.46208,0.64722
0.56557,-0.54969,0.6148
-0.42413,0.61537,-0.66441
-0.59472,0.52486,-0.60896
-0.61329,0.63985,-0.46311
0.72059,-0.53967,0.43532
-0.70123,0.4295,-0.56905
-0.61165,0.66048,-0.43549
-0.63666,0.56928,-0.52018
0.65925,-0.50864,0.55378
0.48849,-0.59439,0.63881
0.54124,-0.57687,0.61178
0.60972,-0.57509,0.54545
0.68793,-0.52983,0.49602
0.47065,-0.62472,0.62307
-0.55189,0.6499,-0.52254
0.62141,-0.52511,0.58147
-0.66723,0.50248,-0.54983
0.52362,-0.66281,0.53525
0.55254,-0.6197,0.55738
-0.59838,0.61881,-0.50894
0.53899,-0.47826,0.69337
-0.62295,0.55529,-0.55099
0.54018,-0.58643,0.60357
-0.61022,0.58055,-0.53906
0.57,-0.5648,0.59674
-0.60049,0.59206,-0.53748
0.55353,-0.60076,0.57679
0.42933,-0.57788,0.69407
0.60758,-0.56019,0.56306
0.5968,-0.54605,0.58792
-0.57005,0.69306,-0.44126
-0.54079,0.44985,-0.71076
-0.59095,0.66312,-0.4594
0.55268,-0.6911,0.46576
0.50554,-0.59321,0.62652
0.45868,-0.44211,0.77081
-0.49256,0.54705,-0.67685
0.60854,-0.54919,0.57277
0.5206,-0.3916,0.7587
0.66992,-0.46202,0.58116
-0.57818,0.49846,-0.64595
-0.61113,0.61574,-0.49738
0.57299,-0.58735,0.57158
0.73163,-0.42342,0.53425
-0.4819,0.57789,-0.65864
-0.6445,0.52205,-0.55864
-0.64791,0.52547,-0.55145
-0.47912,0.65958,-0.57914
0.58561,-0.53228,0.61134
0.56594,-0.46887,0.67814
-0.546,0.62283,-0.56032
-0.63666,0.55781,-0.53245
-0.31947,0.61762,-0.71867
-0.56177,0.71469,-0.4167
0.72823,-0.34716,0.59089
-0.52948,0.49224,-0.69091
0.57408,-0.62103,0.53361
0.62146,-0.60187,0.50153
0.64226,-0.55758,0.52593
0.41992,-0.52056,0.74343
0.60605,-0.4408,0.66212
0.42848,-0.54274,0.72239
0.55827,-0.63714,0.53139
-0.62659,0.39851,-0.66976
0.44452,-0.66499,0.60016
0.58908,-0.55094,0.59114
0.43346,-0.61613,0.65764
-0.6265,0.48943,-0.60659
-0.61983,0.68597,-0.38112
0.51594,-0.57786,0.63236
0.58435,-0.63269,0.50817
-0.56027,0.6587,-0.50221
-0.52658,0.61742,-0.58439
0.6775,-0.57164,0.46283
-0.49281,0.4977,-0.71375
-0.554,0.51807,-0.65168
0.53311,-0.64932,0.54238
0.6639,-0.49535,0.56024
0.58325,-0.51691,0.62659
0.58262,-0.49837,0.64201
-0.52976,0.60544,-0.59396
-0.61818,0.49095,-0.61386
-0.43667,0.65583,-0.6158
-0.53003,0.65769,-0.53527
0.66304,-0.53838,0.52011
-0.52299,0.63081,-0.5732
0.44869,-0.60021,0.66213
0.48483,-0.67697,0.55377
-0.56026,0.61702,-0.55262
-0.55099,0.62584,-0.55202
-0.46684,0.57514,-0.67177
0.49716,-0.61348,0.61358
0.5334,-0.4991,0.68292
0.45742,-0.48562,0.74494
0.48928,-0.63244,0.60051
-0.45566,0.64422,-0.61429
-0.675,0.62063,-0.39899
-0.53048,0.59348,-0.60528
0.46956,-0.74574,0.47264
0.6806,-0.42074,0.5998
-0.47717,0.63453,-0.60801
0.54603,-0.67844,0.49149
-0.48064,0.65462,-0.58349
0.65797,-0.47389,0.58524
-0.57022,0.52281,-0.63365
0.54903,-0.66941,0.50045
0.57037,-0.66536,0.48163
0.66416,-0.53397,0.52323
0.5928,-0.60212,0.53482
0.51568,-0.68837,0.51012
0.64035,-0.48203,0.59799
0.67999,-0.54177,0.49407
-0.61058,0.6538,-0.44692
0.52189,-0.61719,0.58882
0.36614,-0.57988,0.72779
0.58053,-0.64584,0.49585
-0.52135,0.78188,-0.34184
0.46539,-0.69278,0.55087
-0.59356,0.53068,-0.60503
-0.58467,0.60013,-0.5459
0.60605,-0.58252,0.54164
-0.58305,0.67863,-0.44666
0.62,-0.68651,0.37988
-0.59784,0.6021,-0.52921
-0.45169,0.70282,-0.54956
-0.72292,0.40972,-0.55634
-0.60154,0.64614,-0.46973
0.7092,-0.41757,0.56805
0.63987,-0.52737,0.55897
0.59393,-0.6231,0.50891
0.52393,-0.46288,0.71501
0.57688,-0.54067,0.61228
0.58114,-0.54637,0.60312
0.63691,-0.54346,0.54681
0.49785,-0.62925,0.59682
0.63613,-0.50538,0.58303
0.65717,-0.5656,0.49823
0.62949,-0.57257,0.52527
0.54368,-0.66686,0.50962
0.62312,-0.53946,0.56631
0.60179,-0.49241,0.6288
0.62913,-0.61302,0.47791
-0.65613,0.51789,-0.5489
-0.57933,0.61803,-0.53143
-0.56455,0.35005,-0.74749
-0.53244,0.59456,-0.6025
0.40307,-0.68305,0.60908
0.57533,-0.61879,0.53488
0.54311,-0.62937,0.55581
0.50231,-0.55148,0.666
-0.62329,0.59885,-0.50288
-0.51807,0.56656,-0.64079
0.4152,-0.68664,0.59677
-0.55812,0.70572,-0.43642
-0.50274,0.70227,-0.50405
-0.59462,0.48538,-0.64096
-0.68721,0.47179,-0.55241
0.53464,-0.68921,0.48903
-0.5343,0.6844,-0.49611
-0.64205,0.51922,-0.56408
0.54079,-0.48054,0.69038
0.47595,-0.61194,0.63167
-0.6592,0.52377,-0.53956
0.61765,-0.56648,0.54554
0.62936,-0.55036,0.54865
0.55378,-0.79775,0.23858
0.5158,-0.50216,0.69411
0.60992,-0.69978,0.3719
-0.59894,0.48122,-0.64007
0.58836,-0.63353,0.50247
-0.66031,0.59545,-0.45763
0.59351,-0.64994,0.47468
-0.52466,0.62299,-0.58018
0.65992,-0.56188,0.49879
-0.49965,0.60758,-0.61741
0.39851,-0.63339,0.66333
-0.67065,0.60316,-0.43177
0.6088,-0.52494,0.59481
0.48578,-0.68736,0.53996
0.50776,-0.63441,0.58284
0.66884,-0.47587,0.57114
0.53404,-0.4549,0.71265
0.54622,-0.4282,0.71992
0.59635,-0.56883,0.5664
-0.45601,0.695,-0.5559
-0.49965,0.71931,-0.48264
0.49613,-0.48248,0.72185
0.61839,-0.48851,0.61558
0.63977,-0.55424,0.53246
-0.69176,0.47583,-0.54318
0.56899,-0.58617,0.57677
-0.47768,0.62073,-0.6217
0.51838,-0.57266,0.6351
0.47609,-0.72168,0.50251
0.4385,-0.61643,0.65401
-0.69892,0.47775,-0.53223
0.73217,-0.59446,0.33248
-0.64212,0.58706,-0.49299
0.49669,-0.68618,0.53147
-0.45844,0.7751,-0.4348
0.58207,-0.60541,0.54284
-0.37389,0.63253,-0.67832
0.60817,-0.60415,0.51491
0.47343,-0.73577,0.48426
-0.58963,0.66149,-0.46344
0.38352,-0.66329,0.64262
-0.59702,0.58538,-0.54855
0.57287,-0.43805,0.69277
-0.58194,0.5329,-0.6143
-0.72627,0.41307,-0.54946
0.46853,-0.49874,0.72921
0.60811,-0.54221,0.57983
0.463,-0.56752,0.68085
0.47335,-0.6772,0.56333
-0.57501,0.63156,-0.5201
0.60747,-0.57169,0.5515
-0.69901,0.34422,-0.62681
-0.57886,0.49813,-0.64559
-0.55999,0.64178,-0.52396
0.58262,-0.54748,0.60069
-0.46598,0.60569,-0.64499
0.51656,-0.67054,0.53248
-0.47451,0.73782,-0.48006
-0.58606,0.66812,-0.45843
0.60759,-0.62925,0.48465
-0.505,0.427,-0.7501
-0.61232,0.52782,-0.58862
0.58096,-0.49275,0.64782
-0.52533,0.66269,-0.53373
-0.63645,0.60342,-0.48043
-0.48299,0.52645,-0.69969
0.49124,-0.70694,0.50883
-0.49334,0.65618,-0.571
-0.51312,0.61377,-0.59999
-0.44045,0.42894,-0.78868
-0.67809,0.41193,-0.60869
0.60912,-0.64233,0.46517
-0.59337,0.57593,-0.56233
-0.53615,0.54256,-0.64667
-0.35613,0.66557,-0.65589
0.61351,-0.62295,0.48532
-0.61039,0.57547,-0.54429
0.64038,-0.54671,0.53947
-0.55822,0.63901,-0.5292
0.60292,-0.37468,0.70434
-0.43691,0.70334,-0.56074
-0.59322,0.57849,-0.55985
0.56007,-0.54814,0.62119
-0.55115,0.68737,-0.47302
-0.49578,0.61161,-0.61655
0.61887,-0.56258,0.54818
0.58892,-0.69336,0.41523
-0.48915,0.61278,-0.62068
-0.604,0.55022,-0.57658
-0.75245,0.45767,-0.47366
-0.5274,0.67127,-0.52082
-0.59175,0.51793,-0.61772
0.58243,-0.6887,0.43183
0.63101,-0.57376,0.52214
0.60061,-0.56468,0.56604
-0.70283,0.4981,-0.50787
0.53949,-0.54413,0.64255
0.59928,-0.58512,0.54636
0.54318,-0.59287,0.59452
0.63394,-0.5205,0.57201
-0.65752,0.43606,-0.61442
0.57573,-0.65909,0.48388
0.60567,-0.48024,0.63446
0.39567,-0.62662,0.67141
-0.61489,0.52563,-0.58789
0.46625,-0.54377,0.6978
0.66037,-0.56548,0.4941
0.51327,-0.60263,0.61106
0.68909,-0.61351,0.38569
-0.59272,0.66477,-0.45471
-0.63761,0.52231,-0.56625
0.489,-0.60364,0.62968
-0.51517,0.62605,-0.58537
0.54705,-0.57545,0.60794
0.56288,-0.53239,0.63224
0.54602,-0.66428,0.51048
-0.53948,0.75593,-0.37084
0.46919,-0.62226,0.62662
-0.43585,0.70046,-0.56515
-0.59284,0.58482,-0.55365
-0.51837,0.54304,-0.6606
-0.66525,0.55357,-0.501
0.59862,-0.56361,0.5692
-0.41623,0.64497,-0.64091
0.65444,-0.36024,0.66478
0.62848,-0.36735,0.68561
-0.63279,0.42149,-0.64955
0.55213,-0.57392,0.60479
0.54194,-0.65919,0.52132
0.39384,-0.55274,0.73441
-0.55054,0.52407,-0.64981
0.59895,-0.50862,0.61852
-0.71198,0.56115,-0.42213
-0.50396,0.646,-0.57333
0.6647,-0.5101,0.54587
0.54013,-0.56649,0.62238
-0.58571,0.57705,-0.56917
-0.44253,0.56456,-0.69674
0.54207,-0.50192,0.67397
0.62429,-0.4588,0.63227
-0.51349,0.67954,-0.52398
0.51098,-0.53353,0.67398
0.56955,-0.56608,0.59596
0.52871,-0.50302,0.68369
0.55326,-0.56459,0.61249
-0.46819,0.63113,-0.61844
-0.69859,0.5161,-0.4956
-0.5827,0.60865,-0.53852
0.44938,-0.64795,0.61499
0.57298,-0.56029,0.59814
0.60105,-0.54013,0.58906
0.42739,-0.64619,0.63228
0.58341,-0.66849,0.46126
-0.60235,0.54713,-0.58122
0.51514,-0.59829,0.61374
-0.65123,0.44523,-0.61455
0.49495,-0.57352,0.65276
-0.5168,0.56925,-0.63943
0.55572,-0.51227,0.65479
0.49092,-0.5994,0.63223
-0.46584,0.52103,-0.7152
-0.6549,0.52646,-0.54217
0.61097,-0.5712,0.54813
-0.60754,0.6198,-0.49673
0.67153,-0.56388,0.48072
0.56954,-0.6682,0.47867
-0.65948,0.60258,-0.44943
-0.60023,0.53153,-0.59766
0.674,-0.36787,0.64062
0.6366,-0.47196,0.60991
-0.54157,0.51413,-0.66511
0.56015,-0.64118,0.52452
0.54004,-0.62419,0.56457
-0.66706,0.39393,-0.63234
-0.55548,0.60868,-0.56653
-0.70141,0.47802,-0.52869
-0.42526,0.51949,-0.74114
0.59282,-0.59666,0.54089
0.63041,-0.61396,0.47501
0.69413,-0.54308,0.47249
-0.41123,0.47775,-0.7763
0.584,-0.62859,0.51363
0.49609,-0.59628,0.63114
-0.54014,0.49508,-0.68055
-0.44743,0.46802,-0.76207
0.35447,-0.66436,0.65801
0.6731,-0.63632,0.37687
-0.58504,0.58556,-0.56111
-0.65854,0.54536,-0.51856
-0.56398,0.60667,-0.56025
0.57543,-0.58755,0.56891
0.58044,-0.60765,0.54208
0.56722,-0.6862,0.45541
0.5738,-0.54264,0.61344
0.62827,-0.61078,0.4819
-0.45738,0.56894,-0.68345
-0.7735,0.38369,-0.50445
-0.61982,0.46178,-0.63449
0.61204,-0.56569,0.55262
-0.5458,0.68686,-0.47992
0.74023,-0.44322,0.50558
0.57051,-0.60273,0.55788
0.47529,-0.6148,0.62938
-0.74018,0.40322,-0.53809
0.62193,-0.59502,0.50908
-0.64864,0.55524,-0.52055
-0.69427,0.5634,-0.44785
-0.53195,0.61189,-0.58534
-0.50297,0.66193,-0.55576
0.61892,-0.654,0.435
0.57034,-0.59329,0.56809
0.52168,-0.65501,0.54664
0.68806,-0.43608,0.58
-0.55286,0.59638,-0.58195
-0.56745,0.57001,-0.59421
0.56268,-0.62001,0.54679
0.54261,-0.61586,0.57122
0.78716,-0.43953,0.43265
-0.59805,0.57203,-0.56135
-0.47715,0.58083,-0.65952
-0.48685,0.64595,-0.58799
-0.66798,0.36656,-0.64764
0.60589,-0.562,0.56308
0.71712,-0.49775,0.48784
0.56535,-0.47976,0.67098
-0.52826,0.68735,-0.49849
0.66671,-0.61049,0.42755
-0.56476,0.57295,-0.59395
0.6934,-0.49113,0.52725
0.58742,-0.59735,0.54599
-0.41356,0.73589,-0.53613
-0.50943,0.55906,-0.65417
-0.46312,0.72297,-0.51267
-0.62569,0.58754,-0.51313
0.62598,-0.54259,0.56013
-0.53708,0.44213,-0.71838
-0.60045,0.59084,-0.53886
-0.64507,0.5573,-0.52279
-0.67363,0.47926,-0.56261
0.59973,-0.49167,0.63134
0.52883,-0.66381,0.52886
0.64944,-0.67763,0.34504
0.58345,-0.6028,0.54426
-0.44281,0.74209,-0.50321
0.60884,-0.57046,0.55126
0.54782,-0.62847,0.55219
0.70651,-0.53733,0.46056
0.62239,-0.5759,0.53007
-0.49135,0.42015,-0.76293
0.59098,-0.66618,0.45492
-0.55165,0.74416,-0.37671
0.47598,-0.7089,0.52048
0.52197,-0.5755,0.62955
-0.56984,0.51883,-0.63725
-0.59275,0.57463,-0.56431
0.54453,-0.64951,0.53068
-0.49274,0.62823,-0.60211
-0.6745,0.4519,-0.58381
